InvoiceNo,InvoiceDate,CustomerID,ProductCategory,Quantity,UnitPrice,Channel,Country
INV900322,2024-11-20,C100172,Office Supplies,5,13.5,Paid Ads,United Kingdom
INV902973,2023-04-16,C101593,Books,1,31.93,Social,Germany
INV903047,2024-08-22,C101648,Home & Kitchen,3,49.43,Organic Search,germany
INV902078,2023-03-12,C101109,Apparel,4,29.72,Email,US
INV902749,2024-04-23,C101472,Home & Kitchen,1,120.66,Organic Search,ireland
INV902269,2024-08-24,C101212,Electronics,1,437.37,Organic Search,USA
INV903140,2024-11-26,C101706,Books,5,15.91,Email,ireland
INV901958,2024-06-26,C101039,Office Supplies,3,43.44,Organic Search,Germany
INV902619,2023-09-08,C101409,Beauty,3,6.16,Referral,Germany
INV902842,2024-01-13,C101513,Toys,3,11.02,Paid Ads,United Kingdom
INV900522,2024-11-26,C100268,Toys,3,26.67,Referral,Germany
INV901307,2024-09-25,C100688,Office Supplies,2,36.53,Organic Search,germany
INV901885,2023-07-05,C101004,Books,5,10.32,Email,UK
INV902599,2023-10-13,C101399,Books,1,21.32,Email,Ireland
INV900553,2024-11-11,C100285,Electronics,1,449.7,Referral, United Kingdom
INV900893,2023-12-12,C100452,Electronics,2,161.07,Organic Search,united kingdom
INV902503,2023-03-25,C101341,Books,3,24.54,Organic Search,United States
INV902604,2023-07-09,C101403,Sports & Outdoors,3,133.82,Paid Ads,united kingdom
INV903066,2023-12-27,C101654,Sports & Outdoors,4,118.24,Organic Search,US
INV901601,2024-12-20,C100848,Office Supplies,4,8.49,Paid Ads,united kingdom
INV901390,2024-07-08,C100747,Sports & Outdoors,3,54.24,Referral,US
INV903210,2024-11-08,C101732,Apparel,2,67.65,Referral,US
INV902796,2023-06-19,C101492,Electronics,4,107.51,Paid Ads,germany
INV903013,2024-05-07,C101623,Home & Kitchen,1,79.57,Email,united kingdom
INV901781,2023-11-16,C100947,Apparel,1,46.34,Email,united kingdom
INV902675,2023-05-13,C101444,Apparel,1,34.9,Email,DE
INV903226,2023-09-08,C101738,Apparel,2,86.21,Referral,united kingdom
INV901102,2024-06-06,C100575,Office Supplies,1,7.72,Paid Ads,United States
INV902141,2024-09-07,C101149,Apparel,3,50.23,Paid Ads, United Kingdom
INV902919,2023-06-23,C101555,Home & Kitchen,2,100.43,Paid Ads,United Kingdom
INV900186,2023-06-12,C100099,Home & Kitchen,4,125.95,Organic Search,US
INV900004,2024-06-01,C100005,Toys,2,62.71,Email,Germany
INV901393,2023-07-27,C100749,Apparel,4,83.87,Referral,United States
INV900871,2023-12-10,,Books,5,8.26,Paid Ads,united kingdom
INV903194,2023-07-02,C101729,Apparel,1,41.08,Organic Search,United Kingdom
INV903175,2023-07-06,C101720,Beauty,3,47.62,Referral,united kingdom
INV902742,2023-07-09,C101469,Books,5,8.11,Paid Ads,DE
INV901670,2023-09-19,C100880,Home & Kitchen,1,21.05,Organic Search,United States
INV900626,2024-07-27,C100323,Sports & Outdoors,1,110.04,Email,DE
INV900977,2023-08-26,C100508,Books,2,22.18,Referral, United Kingdom
INV903048,2024-08-18,C101649,Electronics,3,280.56,Organic Search,USA
INV901035,2023-11-08,C100536,Office Supplies,1,20.87,Organic Search,Ireland
INV901922,2023-03-08,C101018,Beauty,4,37.61,Paid Ads,ireland
INV900181,2023-09-10,C100096,Books,1,28.19,Email,France
INV901167,2024-11-12,C100608,Apparel,2,13.41,Organic Search,DE
INV902762,2023-06-16,C101478,Electronics,4,554.61,Organic Search,france
INV901752,2024-12-15,C100925,Home & Kitchen,3,137.18,Organic Search,Germany
INV903130,2024-02-02,C101696,Sports & Outdoors,1,150.08,Organic Search,united kingdom
INV900828,2023-12-14,C100423,Beauty,5,29.92,Referral,germany
INV901715,2023-05-26,C100902,Sports & Outdoors,1,43.19,Organic Search,germany
INV900842,2024-05-28,C100432,Electronics,2,508.01,Paid Ads,united kingdom
INV901808,2024-07-28,C100964,Office Supplies,3,23.64,Email,United Kingdom
INV900433,2023-05-21,C100229,Beauty,1,21.7,Social,france
INV900667,2023-05-07,C100349,Sports & Outdoors,2,63.26,Social,UK
INV902191,2023-07-12,C101178,Beauty,2,33.88,Organic Search,UK
INV900079,2024-03-19,C100042,Home & Kitchen,4,47.78,Organic Search,United Kingdom
INV902312,2023-05-27,C101250,Sports & Outdoors,2,45.62,Email,Germany
INV902364,2023-02-06,C101285,Apparel,3,78.41,Organic Search,United Kingdom
INV902973,2023-04-16,C101593,Apparel,1,62.72,Social,Germany
INV900323,2024-05-06,C100173,Sports & Outdoors,3,126.05,Social,united kingdom
INV900546,2024-06-09,C100281,Home & Kitchen,2,78.61,Organic Search,UK
INV902232,2024-04-11,C101196,Beauty,1,23.43,Organic Search, United Kingdom
INV903222,2023-03-28,C101738,Office Supplies,2,30.53,Referral,United Kingdom
INV901422,2024-03-22,C100761,Electronics,4,67.39,Email,USA
INV901973,2024-02-08,C101050,Beauty,4,27.79,Social, United Kingdom
INV900648,2024-08-12,,Books,2,,Organic Search,France
INV900859,2023-07-25,C100441,Sports & Outdoors,3,181.26,Referral,UK
INV902626,2023-12-03,C101414,Toys,3,7.91,Paid Ads,United States
INV903317,2023-09-27,C101795,Toys,5,67.54,Organic Search,United Kingdom
INV902848,2023-12-13,C101514,Beauty,5,10.99,Paid Ads,Germany
INV902598,2023-07-20,C101399,Apparel,4,40.79,Email,Ireland
INV901661,2024-08-26,C100876,Electronics,2,400.46,Email,United States
INV900213,2023-11-25,,Sports & Outdoors,2,35.91,Paid Ads, United Kingdom
INV900766,2023-11-04,C100391,Toys,1,44.26,Email,Ireland
INV902611,2024-07-12,C101407,Apparel,5,33.59,Paid Ads,France
INV902769,2023-10-12,C101481,Books,5,26.04,Organic Search,united kingdom
INV902431,2023-11-22,C101315,Office Supplies,3,39.78,Organic Search,germany
INV900912,2024-04-25,C100470,Office Supplies,2,38.67,Organic Search,ireland
INV901041,2024-12-01,C100536,Home & Kitchen,1,39.2,Organic Search,Ireland
INV901685,2024-08-02,C100884,Apparel,3,87.38,Organic Search,Ireland
INV900404,2023-09-27,C100218,Books,1,25.3,Organic Search,UK
INV900555,2023-10-04,C100286,Home & Kitchen,5,128.65,Paid Ads,UK
INV901997,2024-07-17,C101066,Electronics,3,468.39,Email,DE
INV900340,2023-11-13,C100182,Sports & Outdoors,4,113.68,Social,DE
INV901846,2023-12-17,C100982,Beauty,5,59.53,Paid Ads,germany
INV902594,2024-10-08,C101397,Apparel,1,27.89,Organic Search,France
INV900807,2023-07-10,C100411,Apparel,-3,83.09,Social,UK
INV900628,2024-12-12,C100324,Beauty,2,41.7,Organic Search,united kingdom
INV901426,2024-11-25,C100761,Apparel,1,32.55,Email,USA
INV902466,2023-06-07,C101327,Office Supplies,2,25.15,Organic Search,france
INV900457,2024-08-15,C100234,Office Supplies,4,22.15,Social,France
INV901566,2023-06-12,C100830,Books,3,17.39,Social,UK
INV900052,2024-10-28,C100027,Beauty,2,44.33,Referral, United Kingdom
INV903129,2023-11-13,C101696,Apparel,5,60.32,Organic Search,united kingdom
INV900118,2023-12-13,C100056,Toys,2,28.5,Referral,USA
INV902632,2024-09-25,C101418,Apparel,4,86.12,Paid Ads,United Kingdom
INV900361,2024-04-28,C100195,Toys,1,56.77,Paid Ads,united kingdom
INV900305,2023-04-26,C100167,Electronics,1,168.84,Email,germany
INV901162,2024-01-03,C100606,Toys,2,63.06,Email, United Kingdom
INV900254,2024-08-20,C100133,Beauty,1,20.15,Social,United States
INV900154,2024-08-08,C100081,Beauty,5,7.61,Referral,United Kingdom
INV900125,2023-08-27,C100057,Office Supplies,5,13.29,Paid Ads,France
INV901838,2024-09-03,C100975,Electronics,4,210.58,Referral,united states
INV900674,2023-09-17,C100351,Apparel,4,35.36,Organic Search, United Kingdom
INV902479,2024-10-25,C101331,Toys,1,61.63,Email,UK
INV902328,2023-10-05,C101264,Toys,2,9.73,Referral,united kingdom
INV903180,2024-11-27,C101720,Books,5,28.51,Referral,united kingdom
INV902105,2024-01-09,C101121,Sports & Outdoors,5,170.41,Organic Search,france
INV901281,2024-08-12,C100670,Toys,2,15.96,Paid Ads,US
INV901855,2024-06-01,C100984,Apparel,1,86.77,Paid Ads,UK
INV901641,2024-07-09,C100866,Home & Kitchen,3,78.09,Social,US
INV900397,2024-09-13,C100213,Books,3,34.43,Social,france
INV902093,2024-01-03,C101115,Office Supplies,5,15.78,Paid Ads,united kingdom
INV903292,2023-04-20,,Books,4,14.92,Referral,DE
INV900759,2024-06-09,C100389,Apparel,4,39.39,Paid Ads,ireland
INV902267,2024-05-06,C101212,Sports & Outdoors,5,35.58,Organic Search,united states
INV903237,2024-11-03,C101745,Sports & Outdoors,4,111.27,Referral,Germany
INV902944,2023-12-16,C101571,Sports & Outdoors,4,125.82,Referral,Germany
INV901970,2024-11-14,C101045,Beauty,3,16.48,Social,france
INV901403,2024-06-07,C100752,Books,3,30.68,Organic Search,United Kingdom
INV901203,2024-05-04,C100630,Books,2,32.29,Organic Search,Ireland
INV901364,2024-05-25,C100724,Sports & Outdoors,4,87.2,Paid Ads,UK
INV900085,2024-03-13,C100043,Apparel,5,49.87,Paid Ads,United States
INV901880,2024-04-24,C101001,Electronics,1,80.45,Organic Search, United Kingdom
INV902805,2023-12-28,C101496,Office Supplies,1,9.89,Organic Search,United Kingdom
INV902358,2024-06-16,C101280,Beauty,3,43.77,Referral, United Kingdom
INV900459,2024-04-01,C100236,Office Supplies,1,20.38,Paid Ads,United Kingdom
INV900413,2023-03-07,C100220,Electronics,1,363.21,Email,Ireland
INV900995,2023-05-22,C100515,Home & Kitchen,5,145.99,Referral,United States
INV903072,2023-11-19,C101655,Office Supplies,1,27.53,Email,France
INV902601,2024-11-14,C101399,Home & Kitchen,2,27.97,Email,Ireland
INV900735,2024-08-26,C100383,Beauty,5,25.76,Email,USA
INV902746,2023-09-02,C101472,Electronics,5,311.21,Organic Search,ireland
INV903196,2023-09-27,C101729,Books,5,13.22,Organic Search,united kingdom
INV901171,2024-12-19,C100610,Toys,3,19.61,Organic Search,Ireland
INV902979,2024-06-10,C101599,Electronics,3,540.61,Paid Ads,france
INV902540,2023-05-09,C101363,Beauty,4,13.5,Organic Search,germany
INV900753,2023-04-28,C100389,Toys,1,58.74,Paid Ads,Ireland
INV901781,2023-11-16,C100947,Toys,2,51.21,Email,united kingdom
INV902265,2024-01-17,C101212,Sports & Outdoors,4,196.29,Organic Search,USA
INV901662,2024-05-13,C100877,Electronics,5,550.24,Paid Ads,United Kingdom
INV902708,2023-12-11,C101457,Books,3,31.74,Paid Ads,United Kingdom
INV900294,2024-10-09,C100159,Apparel,4,82.28,Email,DE
INV901937,2023-07-04,C101029,Apparel,5,67.1,Paid Ads,united states
INV902123,2024-05-01,C101134,Apparel,4,77.5,Organic Search,United Kingdom
INV900394,2023-11-10,C100213,Sports & Outdoors,2,32.19,Social,france
INV901957,2023-09-12,C101038,Books,2,28.39,Organic Search,US
INV900846,2024-02-06,C100434,Office Supplies,4,,Social,France
INV901506,2023-12-05,C100802,Home & Kitchen,1,83.19,Paid Ads, United Kingdom
INV901571,2023-05-15,C100831,Office Supplies,3,24.06,Organic Search,UK
INV901515,2023-11-25,C100806,Toys,3,16.07,Organic Search,DE
INV902405,2024-07-17,C101300,Home & Kitchen,3,68.68,Organic Search,France
INV900478,2024-04-07,C100245,Home & Kitchen,5,50.57,Paid Ads,United Kingdom
INV902422,2023-11-25,C101310,Apparel,4,68.93,Social, United Kingdom
INV903152,2024-04-04,C101713,Toys,2,14.38,Referral,UK
INV902304,2024-08-19,C101245,Toys,3,25.09,Social,United States
INV900585,2023-09-05,C100302,Electronics,4,50.84,Referral,United Kingdom
INV903263,2024-12-27,,Toys,1,28.63,Paid Ads,united kingdom
INV900295,2024-11-16,C100159,Sports & Outdoors,5,89.87,Email,Germany
INV902388,2024-11-17,C101295,Home & Kitchen,3,11.53,Referral,united kingdom
INV902153,2023-10-25,C101154,Electronics,5,538.97,Paid Ads,france
INV900680,2023-06-12,C100352,Beauty,5,5.72,Organic Search,france
INV900400,2024-12-03,C100216,Apparel,1,52.57,Organic Search,UK
INV901691,2023-06-22,C100886,Apparel,1,17.01,Paid Ads,United Kingdom
INV901342,2024-05-21,C100711,Home & Kitchen,3,35.94,Referral, United Kingdom
INV900774,2023-03-20,C100396,Sports & Outdoors,3,113.5,Organic Search,united kingdom
INV902910,2024-08-19,C101553,Apparel,2,55.33,Referral,DE
INV900448,2023-11-16,C100234,Home & Kitchen,3,44.16,Social,France
INV900158,2024-10-09,C100083,Toys,2,9.42,Paid Ads,UK
INV902356,2024-07-19,C101279,Toys,2,6.55,Social,France
INV902293,2023-09-19,C101237,Toys,2,46.45,Referral,france
INV902074,2024-07-04,C101107,Books,1,22.91,Organic Search,france
INV901591,2023-01-25,C100844,Beauty,5,47.18,Email,UK
INV903018,2024-10-16,C101627,Apparel,4,35.73,Social,USA
INV900205,2023-06-19,C100110,Apparel,5,79.13,Email,United Kingdom
INV902457,2024-11-27,C101323,Electronics,5,273.3,Organic Search,ireland
INV901530,2024-10-24,C100812,Books,4,7.92,Social,Ireland
INV903063,2023-04-25,C101654,Toys,1,20.22,Organic Search,united states
INV900513,2024-01-01,C100265,Sports & Outdoors,2,181.09,Referral,DE
INV900063,2024-06-15,C100034,Sports & Outdoors,4,101.05,Referral,united kingdom
INV901372,2024-10-16,C100731,Apparel,3,61.21,Referral,Germany
INV903251,2023-12-21,C101760,Home & Kitchen,1,72.86,Referral,Germany
INV901226,2024-06-24,C100644,Home & Kitchen,3,15.85,Paid Ads,DE
INV902562,2023-09-10,C101373,Toys,5,31.48,Referral,UK
INV901786,2024-11-21,C100949,Books,5,26.25,Referral,USA
INV903027,2023-12-22,C101632,Office Supplies,4,12.06,Email, United Kingdom
INV900630,2023-06-15,C100325,Books,3,19.55,Referral,United Kingdom
INV902310,2023-10-20,C101247,Books,2,19.54,Social,United Kingdom
INV902597,2024-09-04,C101398,Toys,2,57.93,Organic Search,france
INV900104,2023-08-23,C100052,Electronics,1,587.5,Organic Search,US
INV902017,2023-09-15,C101075,Apparel,5,40.45,Organic Search,germany
INV902520,2024-07-26,C101350,Toys,5,17.17,Paid Ads,ireland
INV901308,2024-07-24,C100689,Apparel,1,25.76,Organic Search,United Kingdom
INV901040,2024-09-05,C100536,Electronics,1,461.07,Organic Search,ireland
INV903296,2024-04-05,C101784,Beauty,3,44.03,Organic Search,United States
INV901732,2023-07-15,C100911,Home & Kitchen,1,16.3,Paid Ads, United Kingdom
INV900934,2023-10-14,C100484,Apparel,3,19.9,Social, United Kingdom
INV902040,2024-11-06,C101084,Home & Kitchen,4,10.78,Email,DE
INV902565,2024-09-10,C101375,Office Supplies,5,8.68,Organic Search, United Kingdom
INV901852,2023-12-28,C100984,Books,5,9.62,Paid Ads, United Kingdom
INV902813,2024-10-28,C101499,Apparel,2,12.27,Paid Ads, United Kingdom
INV900461,2023-08-01,C100238,Sports & Outdoors,3,113.84,Organic Search, United Kingdom
INV900267,2023-06-09,C100142,Office Supplies,1,2225.325711457383,Email,DE
INV901761,2024-07-21,C100935,Electronics,4,357.63,Organic Search,United Kingdom
INV901460,2024-08-15,C100780,Beauty,3,53.75,Email,germany
INV903178,2024-07-08,C101720,Beauty,5,45.5,Referral, United Kingdom
INV903270,2024-04-14,C101766,Electronics,4,330.9,Referral,United Kingdom
INV901432,2024-04-22,C100765,Books,3,7.15,Referral,US
INV902175,2023-02-26,C101166,Beauty,1,55.96,Paid Ads,DE
INV901177,2023-10-16,C100613,Beauty,1,13.91,Email,france
INV903102,2023-04-04,C101676,Books,5,25.02,Email,france
INV900587,2024-12-04,C100302,Apparel,5,43.19,Referral,United Kingdom
INV903126,2023-09-22,C101693,Sports & Outdoors,4,38.21,Organic Search,france
INV902827,2024-02-19,C101509,Electronics,2,452.38,Social,united kingdom
INV903295,2024-04-13,C101784,Sports & Outdoors,4,101.79,Organic Search,united states
INV902235,2024-08-20,C101196,Home & Kitchen,5,27.72,Organic Search,UK
INV901598,2023-04-17,C100846,Books,2,9.43,Email,Germany
INV900364,2023-10-24,C100196,Home & Kitchen,1,32.23,Organic Search,Ireland
INV901638,2024-07-11,C100865,Home & Kitchen,4,49.96,Organic Search,United States
INV901898,2024-12-01,C101010,Books,5,24.09,Organic Search,US
INV901016,2024-05-12,C100520,Books,3,32.03,Email, United Kingdom
INV900601,2024-04-25,C100307,Toys,1,17.89,Paid Ads,UK
INV900136,2023-08-03,C100067,Sports & Outdoors,3,124.5,Organic Search,France
INV901567,2023-08-25,C100830,Books,4,27.82,Social,united kingdom
INV900616,2024-01-25,C100314,Office Supplies,1,36.3,Organic Search,UK
INV900271,2024-03-22,C100142,Electronics,2,183.13,Email,germany
INV902237,2024-10-06,C101197,Office Supplies,1,31.94,Paid Ads, United Kingdom
INV901361,2024-08-23,C100721,Apparel,5,15.59,Paid Ads,UK
INV901348,2024-10-13,C100714,Apparel,1,39.83,Referral, United Kingdom
INV900262,2023-07-05,C100138,Toys,1,63.08,Paid Ads, United Kingdom
INV902128,2023-09-04,C101137,Home & Kitchen,4,72.07,Organic Search,UK
INV902574,2024-12-20,C101386,Toys,5,27.19,Referral,germany
INV901161,2023-11-07,C100605,Electronics,2,382.68,Paid Ads,United Kingdom
INV902818,2023-06-12,C101502,Apparel,4,29.15,Referral,UK
INV902269,2024-08-24,C101212,Apparel,4,45.14,Organic Search,USA
INV903008,2024-03-18,C101615,Toys,1,67.58,Referral,france
INV900728,2023-06-02,C100379,Electronics,5,251.74,Paid Ads,united kingdom
INV902806,2024-04-18,C101497,Apparel,1,83.35,Organic Search,US
INV900323,2024-05-06,C100173,Apparel,4,58.75,Social,united kingdom
INV902770,2024-08-24,C101481,Electronics,4,84.33,Organic Search,UK
INV901220,2024-07-08,C100640,Toys,2,32.4,Referral, United Kingdom
INV901311,2023-03-27,C100694,Books,2,24.15,Referral,United States
INV900445,2024-10-12,,Home & Kitchen,4,37.77,Email,United States
INV901862,2023-07-03,C100988,Toys,2,18.94,Referral,france
INV901405,2024-08-07,C100753,Apparel,1,39.58,Organic Search,united kingdom
INV902303,2024-10-06,C101244,Beauty,1,43.03,Organic Search,United Kingdom
INV900469,2023-05-24,C100242,Electronics,4,67.19,Referral,united states
INV903032,2023-08-18,C101636,Apparel,2,29.64,Referral,united kingdom
INV902591,2023-07-04,C101394,Apparel,5,21.88,Organic Search,united kingdom
INV900654,2024-11-13,C100342,Toys,5,46.8,Paid Ads,USA
INV903182,2024-06-28,C101722,Beauty,2,31.53,Organic Search,France
INV901862,2023-07-03,C100988,Electronics,1,549.12,Referral,france
INV900818,2023-12-09,C100413,Office Supplies,4,31.79,Organic Search,france
INV902264,2023-12-15,C101212,Toys,5,56.32,Organic Search,United States
INV902674,2023-03-05,C101444,Books,4,23.52,Email,Germany
INV900339,2023-11-01,C100182,Books,5,31.56,Social,germany
INV902098,2024-08-15,C101118,Home & Kitchen,2,43.4,Email,france
INV900042,2024-01-20,C100020,Home & Kitchen,2,75.98,Organic Search,germany
INV900546,2024-06-09,C100281,Home & Kitchen,5,119.21,Organic Search,UK
INV901727,2024-06-13,C100910,Home & Kitchen,4,56.51,Organic Search,france
INV902355,2023-09-03,C101278,Apparel,5,17.06,Organic Search,DE
INV900460,2024-01-18,C100237,Beauty,1,21.64,Paid Ads,United Kingdom
INV901299,2024-12-01,C100682,Electronics,2,566.37,Paid Ads,Ireland
INV902615,2024-11-21,C101408,Sports & Outdoors,3,176.59,Paid Ads,Ireland
INV900840,2024-03-14,C100428,Electronics,4,421.04,Organic Search,france
INV902172,2023-11-16,C101163,Toys,2,53.09,Organic Search,UK
INV903306,2023-12-23,C101786,Beauty,4,21.14,Organic Search,US
INV900367,2023-12-23,C100196,Books,1,32.78,Organic Search,ireland
INV900108,2024-07-02,C100053,Home & Kitchen,4,107.42,Organic Search,united kingdom
INV901521,2023-12-16,C100807,Beauty,4,32.17,Paid Ads,United States
INV902359,2024-04-02,C101281,Sports & Outdoors,4,52.95,Social,germany
INV901822,2023-04-05,C100969,Apparel,4,39.32,Referral,DE
INV901072,2023-11-11,C100563,Beauty,4,5.15,Paid Ads,DE
INV903115,2023-11-06,C101681,Home & Kitchen,1,125.57,Referral,united kingdom
INV902480,2023-12-28,C101334,Beauty,4,46.54,Email,united kingdom
INV900897,2024-04-21,,Electronics,2,48.48,Referral, United Kingdom
INV902856,2024-01-20,C101518,Beauty,5,25.71,Organic Search,Ireland
INV901582,2024-12-20,C100836,Home & Kitchen,3,85.18,Referral,United Kingdom
INV902420,2024-06-20,C101309,Office Supplies,1,25.43,Organic Search,france
INV901988,2024-01-19,C101059,Electronics,4,299.39,Email,united kingdom
INV901920,2024-12-14,C101013,Books,3,22.13,Paid Ads,united states
INV903082,2024-05-17,C101661,Electronics,3,337.86,Email,DE
INV902836,2023-08-22,C101511,Home & Kitchen,4,108.02,Social, United Kingdom
INV900938,2023-12-27,C100486,Electronics,2,274.3,Email,France
INV900201,2024-04-18,C100106,Office Supplies,4,8.16,Social,United Kingdom
INV901295,2023-10-25,C100681,Home & Kitchen,4,77.02,Organic Search,US
INV901109,2024-05-21,C100577,Sports & Outdoors,4,105.83,Social,germany
INV901185,2024-11-15,C100617,Home & Kitchen,2,17.74,Social,United Kingdom
INV901686,2024-09-14,C100884,Electronics,4,491.55,Organic Search,ireland
INV900934,2023-10-14,C100484,Toys,3,23.22,Social, United Kingdom
INV901882,2024-07-01,C101003,Beauty,2,46.84,Organic Search,France
INV900633,2023-04-14,C100327,Books,1,32.63,Paid Ads,united states
INV902142,2023-08-25,C101150,Home & Kitchen,1,66.09,Social,germany
INV900462,2023-09-02,C100238,Toys,1,24.31,Organic Search,United Kingdom
